article group name;item number;article description;supplier;supplier's item number;EAN number 1;EAN number 2;EAN number 3;EAN number 4;EAN number 5;EAN number 6;retail price;currency code;RRP;availability (steps);mark new prices;price changes;deleted items;customs tariff number
Digital compact cameras;884170;Rollei Sportsline 100 blue;Rollei;10055;4044805100554;4048805100552;;;;;80.83;EUR;149.99;7;;;;85258030000
Digital compact cameras;884177;Rollei Sportsline 100 green;Rollei;10056;4044805100561;4048805100569;;;;;80.83;EUR;149.99;> 10;;;;85258030000
Digital compact cameras;884212;Sigma dp3 Quattro;Sigma;C82900;0085126931179;;;;;;710.95;EUR;999.00;1;;;;85258030000
Digital compact cameras;885360;Panasonic Lumix DMC-SZ10 black;Panasonic;DMC-SZ10EG-K;5025232818457;;;;;;106.37;EUR;149.00;0;;;;85258030000
Digital compact cameras;885367;Panasonic Lumix DMC-SZ10 silver;Panasonic;DMC-SZ10EG-S;5025232818563;;;;;;101.93;EUR;149.00;> 10;;;;85258030000
Digital compact cameras;890106;Panasonic Lumix DMC-TZ70 black;Panasonic;DMC-TZ70EG-K;5025232817504;;;;;;266.05;EUR;;> 70;;;;85258030000
Digital compact cameras;893123;VTech Kidizoom Duo blue;VTech;80-170804;3417761708040;;;;;;52.70;EUR;79.99;0;;;;85258030000
Digital compact cameras;893137;VTech Kidizoom Duo pink;VTech;80-170854;3417761708545;;;;;;52.70;EUR;79.99;0;;;;85258030000
Digital compact cameras;893144;VTech Kidizoom Touch blue;VTech;80-145004;3417761450048;;;;;;65.89;EUR;99.99;0;;;;85258030000
Digital compact cameras;893165;VTech Kidizoom Touch pink;VTech;80-145054;3417761450543;;;;;;65.89;EUR;99.99;> 10;;;;85258030000
Digital compact cameras;895139;Canon IXUS 165 silver;Canon;0149C001;4549292028904;;;;;;84.79;EUR;;> 300;;;;85258030000
Digital compact cameras;895146;Canon IXUS 165 red;Canon;0152C001;4549292029987;;;;;;84.79;EUR;;> 300;;;;85258030000
Digital compact cameras;898898;Panasonic Lumix DMC-FT30 blue;Panasonic;DMC-FT30EG-A;5025232820276;;;;;;106.37;EUR;149.00;0;;;;85258030000
Digital compact cameras;898905;Panasonic Lumix DMC-FT30 orange;Panasonic;DMC-FT30EG-D;5025232820283;;;;;;106.37;EUR;149.00;> 10;;;;85258030000
Digital compact cameras;898912;Panasonic Lumix DMC-FT30 red;Panasonic;DMC-FT30EG-R;5025232820269;;;;;;106.37;EUR;149.00;> 10;;;;85258030000
Digital SLR cameras;103763;Nikon D3200 Body + Tamron XR 3,5-5,6/18-200 DI II;Nikon;D3200 SET;;;;;;;328.66;EUR;;0;;;;
Digital SLR cameras;350119;Nikon D 300s Body;Nikon;VBA260AE;0018208917549;0182089175494;;;;;933.06;EUR;1179.00;0;;;;85258030000
Digital SLR cameras;595854;Canon EOS 5 D Mark III Body;Canon;5260B020;4960999810096;8714574583242;8714574583266;8714574606101;;;2295.93;EUR;3099.00;5;;;;85258030000
Digital SLR cameras;604135;Nikon D3200 Kit schwarz + AF-S DX 18-105 VR;Nikon;VBA330K005;0018208885725;;;;;;351.87;EUR;;0;;;;85258030000
Digital SLR cameras;642530;Canon EOS 6D Body;Canon;8035B024;8714574593623;8714574593661;8714574593869;8714574606125;;;1260.13;EUR;1699.00;> 30;;;;85258030000
Digital SLR cameras;654465;Nikon D5200 Kit black   + AF-S DX 18-105 mm VR;Nikon;VBA350K005;0018208995288;;;;;;471.83;EUR;929.00;0;;;;85258030000
Digital SLR cameras;656831;Canon EOS 6D Kit + EF 2,8/40 STM;Canon;8035B083;8714574606156;;;;;;1407.92;EUR;1879.00;4;;;;85258030000
Digital SLR cameras;677152;Sony Alpha 58 Kit + SAL 18-55 II + SAL 55-200 II;Sony;SLTA58Y.CEC;4905524922899;;;;;;515.73;EUR;749.00;2;;;;85258030000
Digital SLR cameras;684131;Canon EOS 700D Body;Canon;8596B016;4960999981505;8714574602400;8714574602417;8714574602479;;;435.17;EUR;589.00;> 30;;;;85258030000
Digital SLR cameras;684138;Canon EOS 700D Kit + EF-S 3,5-5,6/18-55 IS STM;Canon;8596B028;8714574602523;8714574602561;;;;;509.35;EUR;689.00;0;;;;85258030000
Digital SLR cameras;684145;Canon EOS 100D Body;Canon;8576B015;8714574602660;;;;;;333.71;EUR;549.00;> 10;;;;85258030000
Digital SLR cameras;684152;Canon EOS 100D Kit + EF-S 3,5-5,6/18-55 IS STM;Canon;8576B022;4960999981680;8714574602738;8714574602776;;;;407.89;EUR;649.00;10;;;;85258030000
Digital SLR cameras;687988;Canon EOS 700D Kit + EF-S 18-135 IS STM;Canon;8596B035;8714574602592;;;;;;694.76;EUR;939.00;0;;;;85258030000
Digital SLR cameras;687995;Canon EOS 700D Kit + EF-S 18-135 IS STM + 40 STM;Canon;8596B052;8714574604022;;;;;;828.27;EUR;1119.00;3;;;;85258030000
Digital SLR cameras;711039;Canon EOS 70D Body;Canon;8469B025;8714574610603;;;;;;740.95;EUR;999.00;> 10;;;;85258030000
Digital SLR cameras;711053;Canon EOS 70D Kit + EF-S 3,5-5,6/18-55 IS STM;Canon;8469B032;8714574610672;;;;;;815.11;EUR;1099.00;> 20;;;;85258030000
Digital SLR cameras;712460;Pentax K 50 Body black;Pentax;10882;0027075233102;;;;;;388.00;EUR;499.00;0;;;;85258030000
Digital SLR cameras;712467;Pentax K 50 Kit black + DAL 18-55 WR;Pentax;10893;0027075233218;;;;;;420.00;EUR;549.00;0;;;;85258030000
Digital SLR cameras;712481;Pentax K 50 Kit black + DAL 18-55 WR + 50-200 WR;Pentax;10904;0027075233324;;;;;;504.00;EUR;649.00;0;;;;85258030000
Digital SLR cameras;712488;Pentax K 50 Kit black + DA 18-135 WR;Pentax;10915;0027075233430;;;;;;595.00;EUR;849.00;> 10;;;;85258030000
Digital SLR cameras;712495;Pentax K 50 Body white;Pentax;10927;0027075233553;;;;;;388.00;EUR;499.00;0;;;;85258030000
Digital SLR cameras;712502;Pentax K 50 Kit white + DAL 18-55 WR;Pentax;10938;0027075233669;;;;;;420.00;EUR;549.00;0;;;;85258030000
Digital SLR cameras;712509;Pentax K 50 Kit white + DAL 18-55 WR + 50-200 WR;Pentax;10949;0027075233775;;;;;;504.00;EUR;649.00;1;;;;85258030000
Digital SLR cameras;712523;Pentax K 50 Kit white + DA 18-135 WR;Pentax;10960;0027075233881;;;;;;651.00;EUR;849.00;0;;;;85258030000
Digital SLR cameras;712537;Pentax K 50 Body red;Pentax;10973;0027075234017;;;;;;388.00;EUR;499.00;0;;;;85258030000
Digital SLR cameras;712551;Pentax K 50 Kit red + DAL 18-55 WR;Pentax;10984;0027075234123;;;;;;420.00;EUR;549.00;0;;;;85258030000
Digital SLR cameras;712558;Pentax K 50 Kit red + DAL 18-55 WR + 50-200 WR;Pentax;10996;0027075234239;;;;;;504.00;EUR;649.00;1;;;;85258030000
Digital SLR cameras;712565;Pentax K 50 Kit red + DA 18-135 WR;Pentax;11007;0027075234345;;;;;;651.00;EUR;849.00;0;;;;85258030000
Digital SLR cameras;721749;Canon EOS 70D Kit + EF-S 18-135 mm IS STM;Canon;8469B039;8714574610740;8714574610788;;;;;1000.54;EUR;1349.00;> 20;;;;85258030000
Digital SLR cameras;732851;Canon EOS 700D Kit + 18-55 IS STM + 55-250 IS;Canon;8596B081;8714574603940;8714574614021;;;;;694.76;EUR;939.00;> 30;;;;85258030000
Digital SLR cameras;740950;Nikon D5300 Kit black + AF-S DX 18-55 VR;Nikon;VBA370K001;0018208935697;;;;;;594.60;EUR;909.00;1;;;;85258030000
Digital SLR cameras;740985;Nikon D5300 Kit black + AF-S DX 18-105 VR;Nikon;VBA370K004;0018208997220;;;;;;577.20;EUR;;0;;;;85258030000
Digital SLR cameras;740999;Nikon D5300 Body red;Nikon;VBA371AE;0018208935598;;;;;;511.21;EUR;659.00;0;;;;85258030000
Digital SLR cameras;745066;Pentax K-3 Body black;Pentax;15529;0027075274198;4866609274190;;;;;699.00;EUR;1049.00;> 10;;;;85258030000
Digital SLR cameras;745073;Pentax K-3 Kit black + DAL 18-55 WR;Pentax;15551;0027075274419;;;;;;799.00;EUR;1099.00;9;;;;85258030000
Digital SLR cameras;745080;Pentax K-3 Kit black + DAL 18-55 WR + 50-200 WR;Pentax;155510;0027075230477;;;;;;1017.00;EUR;1299.00;0;;;;85258030000
Digital SLR cameras;764022;Nikon D3300 Kit black + AF-S DX 18-55 VR II;Nikon;VBA390K001;0018208936762;;;;;;425.74;EUR;549.00;2;;;;85258030000
Digital SLR cameras;764029;Nikon D3300 Kit red + AF-S DX 18-55 VR II;Nikon;VBA391K001;0018208936816;;;;;;425.74;EUR;549.00;0;;;;85258030000
Digital SLR cameras;764036;Nikon D3300 Kit anthracite + AF-S DX 18-55 VR II;Nikon;VBA392K001;0018208936861;;;;;;425.74;EUR;549.00;0;;;;85258030000
Digital SLR cameras;769524;Nikon D3200 Kit red + AF-S DX 18-55 VR II;Nikon;VBA331K002;0018208937226;;;;;;341.07;EUR;449.00;0;;;;85258030
Digital SLR cameras;769552;Nikon D5200 Kit red + AF-S DX 18-55 VR II;Nikon;VBA351K006;0018208937325;;;;;;468.47;EUR;619.00;0;;;;85258030
Digital SLR cameras;769559;Nikon D5200 Kit bronze + AF-S DX 18-55 VR II;Nikon;VBA352K006;0018208937370;;;;;;468.47;EUR;619.00;0;;;;85258030
Digital SLR cameras;769573;Nikon D5300 Kit red + AF-S DX 18-55 VR II;Nikon;VBA371K003;0018208935925;;;;;;596.66;EUR;759.00;0;;;;85258030
Digital SLR cameras;769580;Nikon D5300 Kit anthracite + AF-S DX 18-55 VR II;Nikon;VBA372K003;0018208935970;;;;;;559.37;EUR;759.00;0;;;;85258030
Digital SLR cameras;776132;Canon EOS 1200D Body;Canon;9127B017;8714574618135;;;;;;246.95;EUR;339.00;0;;;;85258030000
Digital SLR cameras;776153;Canon EOS 1200D Kit + EF-S 3,5-5,6/18-55 IS II;Canon;9127B024;4549292002164;8714574618203;;;;;321.12;EUR;439.00;0;;;;85258030000
Digital SLR cameras;776160;Nikon D3300 Kit black + AF-S DX 18-105 mm VR;Nikon;D3300 18-105;0018208997367;4019518038272;;;;;452.09;EUR;;0;;;;85258030000
Digital SLR cameras;779331;Canon EOS 1200D Kit + EF-S 18-55 IS II + Accessory Kit;Canon;9127B063;8714574620114;;;;;;321.12;EUR;469.00;0;;;;85258030000
Digital SLR cameras;779870;Nikon D5200 Kit black + AF-S DX 18-140 VR;Nikon;VBA350K008;0018208997237;;;;;;570.07;EUR;;> 20;;;;85258030000
Digital SLR cameras;814310;Canon EOS 600D Kit + EF-S 18-135 IS;Canon;5170B080;4960999780948;;;;;;525.30;EUR;;> 10;;;;85258030000
Digital SLR cameras;834043;Pentax K-S1 Body black;Pentax;6412;0027075278400;;;;;;294.00;EUR;549.00;0;;;;85258030000
Digital SLR cameras;834050;Pentax K-S1 Body white;Pentax;6447;0027075278745;;;;;;294.00;EUR;549.00;0;;;;85258030000
Digital SLR cameras;834064;Pentax K-S1 Body blue;Pentax;6481;0027075279087;;;;;;400.00;EUR;549.00;0;;;;85258030000
Digital SLR cameras;834071;Pentax K-S1 Kit black + DAL 18-55;Pentax;6423;0027075278516;;;;;;324.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834078;Pentax K-S1 Kit white + DAL 18-55;Pentax;6458;0027075278851;;;;;;324.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834085;Pentax K-S1 Kit blue + DAL 18-55;Pentax;6492;0027075279193;;;;;;442.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834092;Pentax K-S1 Kit cotton beige + DAL 18-55;Pentax;6567;0027075285224;;;;;;442.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834099;Pentax K-S1 Kit linen brown + DAL 18-55;Pentax;6568;0027075285231;;;;;;442.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834106;Pentax K-S1 Kit denim blue + DAL 18-55;Pentax;6569;0027075285248;;;;;;442.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834113;Pentax K-S1 Kit tweed gray + DAL 18-55;Pentax;6570;0027075285255;;;;;;442.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834120;Pentax K-S1 Kit sunset orange + DAL 18-55;Pentax;6571;0027075285262;;;;;;442.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834127;Pentax K-S1 Kit dusk gold + DAL 18-55;Pentax;6572;0027075285279;;;;;;442.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834134;Pentax K-S1 Kit moon silver + DAL 18-55;Pentax;6573;0027075285286;;;;;;442.00;EUR;599.00;1;;;;85258030000
Digital SLR cameras;834141;Pentax K-S1 Kit midnight black + DAL 18-55;Pentax;6574;0027075285293;;;;;;442.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834148;Pentax K-S1 Kit dawn purple + DAL 18-55;Pentax;6575;0027075285309;;;;;;442.00;EUR;599.00;0;;;;85258030000
Digital SLR cameras;834155;Pentax K-S1 Kit black + DAL 18-55 + 50-200;Pentax;6435;0027075278639;;;;;;405.00;EUR;699.00;7;;;;85258030000
Digital SLR cameras;834162;Pentax K-S1 Kit white + DAL 18-55 + 50-200;Pentax;6470;0027075278974;;;;;;405.00;EUR;699.00;0;;;;85258030000
Digital SLR cameras;834169;Pentax K-S1 Kit blue + DAL 18-55 + 50-200;Pentax;6504;0027075279315;;;;;;525.00;EUR;699.00;0;;;;85258030000
Digital SLR cameras;844613;Canon EOS 7D Mark II Body;Canon;9128B040;4549292001648;8714574625010;8714574625027;;;;1273.04;EUR;1699.00;7;;;;85258030000
Digital SLR cameras;848638;Nikon D5200 Kit black + AF-S DX 18-55 VR II;Nikon;VBA350K007;0018208937271;;;;;;375.88;EUR;719.00;0;;;;85258030
Digital SLR cameras;851746;Nikon D3200 Kit black   + AF-S DX 18-55 VR II;Nikon;VBA330K009;0018208937172;;;;;;272.92;EUR;499.00;0;;;;85258030
Digital SLR cameras;860370;Nikon D5300 Body black;Nikon;VBA370AE;0018208935543;;;;;;453.74;EUR;709.00;0;;;;85258030000
Digital SLR cameras;866999;Canon EOS 70D Body + Canon EF 2,8/24-70 L USM II;Canon;EOS 70D SET;;;;;;;2216.93;EUR;;2;;;;85258030000
Digital SLR cameras;867153;Nikon D5200 Body black;Nikon;VBA350AE;0018208927197;;;;;;307.57;EUR;509.00;2;;;;85258030000
Digital SLR cameras;867566;Canon EOS 6D Kit + EF 3,5-5,6/24-105 IS STM;Canon;8035B127;8714574627472;8714574627502;;;;;1463.38;EUR;2099.00;> 50;;;;85258030000
Digital SLR cameras;870681;Nikon D5300 Kit black + AF-S DX 18-55 VR II;Nikon;VBA370K003;0018208935871;;;;;;499.09;EUR;809.00;> 10;;;;85258030
Digital SLR cameras;875434;Pentax K-3 Kit black + 18-135 WR;Pentax;15540;0027075274303;0270752743030;4851171274303;;;;968.00;EUR;1399.00;1;;;;85258030000
Digital SLR cameras;875546;Canon EOS 1200D Body + Sigma DC 3,5-6,3/18-250 OS HSM;Canon;;;;;;;;466.09;EUR;;0;;;;85258030000
Digital SLR cameras;875553;Canon EOS 700D Body + Sigma DC 3,5-6,3/18-250 OS HSM;Canon;;;;;;;;656.33;EUR;;> 30;;;;85258030000
Digital SLR cameras;880201;Nikon D5500 Kit black + AF-S DX 18-55 VR II;Nikon;VBA440K001;0018208942008;;;;;;583.55;EUR;899.00;0;;;;85258030000
Digital SLR cameras;880334;Canon EOS 760D Body;Canon;0021C017;8714574628059;;;;;;555.52;EUR;749.00;0;;;;85258030000
Digital SLR cameras;880341;Canon EOS 750D Body;Canon;0592C015;8714574627823;;;;;;518.44;EUR;699.00;> 90;;;;85258030000
Digital SLR cameras;880348;Canon EOS 750D Kit + 18-55 IS STM;Canon;0592C022;8714574627946;;;;;;592.61;EUR;799.00;> 100;;;;85258030000
Digital SLR cameras;880355;Canon EOS 750D Kit + 18-135 IS STM;Canon;0592C029;8714574628219;;;;;;778.02;EUR;1049.00;> 40;;;;85258030000
Digital SLR cameras;882574;Nikon D5500 Kit red + AF-S DX 18-55 VR II;Nikon;VBA441K001;0018208942077;;;;;;651.32;EUR;899.00;> 10;;;;85258030000
Digital SLR cameras;886795;Nikon D5500 Body black;Nikon;VB440AE;0018208941889;;;;;;563.49;EUR;799.00;0;;;;85258030000
Digital SLR cameras;887516;Pentax K-S2 Body black;Pentax;11576;0027075289055;;;;;;545.00;EUR;699.00;2;;;;85258030000
Digital SLR cameras;887523;Pentax K-S2 Kit black + 18-50 WR;Pentax;11598;0027075289277;;;;;;624.00;EUR;799.00;3;;;;85258030000
Digital SLR cameras;887530;Pentax K-S2 Kit black + 18-50 WR + 50-200 WR;Pentax;11609;0027075289383;;;;;;698.00;EUR;899.00;3;;;;85258030000
Digital SLR cameras;887537;Pentax K-S2 Kit black + 18-135 WR;Pentax;11587;0027075289161;;;;;;850.00;EUR;1099.00;2;;;;85258030000
Digital SLR cameras;887544;Pentax K-S2 Body white;Pentax;11889;0027075289505;;;;;;545.00;EUR;699.00;2;;;;85258030000
Digital SLR cameras;887551;Pentax K-S2 Kit white + 18-50 WR;Pentax;12072;0027075289727;;;;;;624.00;EUR;799.00;3;;;;85258030000
Digital SLR cameras;887558;Pentax K-S2 Kit white + 18-50 WR + 50-200 WR;Pentax;12613;0027075289833;;;;;;698.00;EUR;899.00;3;;;;85258030000
Digital SLR cameras;887565;Pentax K-S2 Kit weiß + 18-135 WR;Pentax;12061;0027075289611;;;;;;850.00;EUR;1099.00;3;;;;85258030000
Digital SLR cameras;887635;Nikon D5500 Kit black + AF-S 18-105 VR;Nikon;VBA440K004;0018208998364;;;;;;694.30;EUR;999.00;0;;;;85258030000
Digital SLR cameras;889105;Nikon D3300 Body black;Nikon;VBA390AE;0018208936618;;;;;;282.77;EUR;499.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;106696;Nikon 1 J5 Kit silver + 10-30 PD-Zoom;Nikon;VVA243K001;0018208943357;;;;;;401.22;EUR;539.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;106703;Nikon 1 J5 Kit black + 10-30 PD-Zoom;Nikon;VVA241K001;0018208943340;;;;;;401.22;EUR;539.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;106710;Nikon 1 J5 Kit white + 10-30 PD-Zoom;Nikon;VVA242K001;0018208943364;;;;;;401.22;EUR;539.00;1;;;;85258030000
Digital compact cameras w. interchangeable lenses;112009;Samsung NX3300 Kit black + 20-50 + SEF-8A;Samsung;;8806086646949;;;;;;270.00;EUR;;> 40;;;;8525803000
Digital compact cameras w. interchangeable lenses;529389;Olympus Pen E-P3 Pancake Kit + 17 mm silver;Olympus;V204033SE000;4545350036607;;;;;;567.10;EUR;899.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;624036;Panasonic Lumix DMC-G5 Kit black + 14-42 mm;Panasonic;DMC-G5KEG-K;5025232696550;;;;;;323.00;EUR;749.00;> 40;;;;85258030000
Digital compact cameras w. interchangeable lenses;624071;Panasonic Lumix DMC-G5 X Kit silver + 14-42 mm PZ;Panasonic;DMC-G5XEG-S;5025232696826;;;;;;491.90;EUR;899.00;1;;;;85258030000
Digital compact cameras w. interchangeable lenses;650321;Nikon 1 V2 Kit black   + 10-30 mm VR;Nikon;VVA111K001;0018208928934;;;;;;697.98;EUR;899.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;650328;Nikon 1 V2 Kit black   + 10-30 mm VR + 30-110 mm;Nikon;VVA111K003;0018208929023;;;;;;841.28;EUR;1079.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;650335;Nikon 1 V2 Kit white + 10-30 mm VR;Nikon;VVA112K001;0018208928972;;;;;;697.98;EUR;899.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;650342;Nikon 1 V2 Kit white + 10-30 mm VR + 30-110 mm;Nikon;VVA112K003;0018208929061;;;;;;841.28;EUR;1079.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;698565;Panasonic Lumix DMC-G6 Body black;Panasonic;DMC-G6EG-K;5025232747689;;;;;;334.28;EUR;629.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;698572;Panasonic Lumix DMC-G6 Kit black + 14-42 OIS;Panasonic;DMC-G6KEG-K;5025232748259;;;;;;386.66;EUR;729.00;6;;;;85258030000
Digital compact cameras w. interchangeable lenses;698579;Panasonic Lumix DMC-G6 Kit titanium silver + 14-42 OIS;Panasonic;DMC-G6KEG-S;5025232748266;;;;;;386.66;EUR;729.00;6;;;;85258030000
Digital compact cameras w. interchangeable lenses;698586;Panasonic Lumix DMC-G6 X Kit black + 14-42 OIS PZ;Panasonic;DMC-G6XEG-K;5025232748907;;;;;;493.11;EUR;879.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;698614;Panasonic Lumix DMC-G6 Kit black + 14-140 Power OIS;Panasonic;DMC-G6HEG-K;5025232750931;;;;;;561.90;EUR;1099.00;> 40;;;;85258030000
Digital compact cameras w. interchangeable lenses;698649;Panasonic Lumix DMC-G5 Kit black + 14-140 Power OIS;Panasonic;DMC-G5HEG-K;5025232750849;;;;;;490.14;EUR;999.00;> 40;;;;85258030000
Digital compact cameras w. interchangeable lenses;709947;Panasonic Lumix DMC-G6 Kit black + 14-42 + 45-150 OIS;Panasonic;DMC-G6WEG-K;5025232748587;;;;;;588.89;EUR;929.00;2;;;;85258030000
Digital compact cameras w. interchangeable lenses;723765;Sony Alpha 3000 Kit black + SEL 18-55;Sony;ILCE3000KB.CE;4905524945416;;;;;;303.20;EUR;399.00;1;;;;85258030000
Digital compact cameras w. interchangeable lenses;732795;Nikon 1 AW1 Kit black + 11-27,5 mm;Nikon;VVA201K001;0018208936120;;;;;;591.66;EUR;749.00;4;;;;85258030000
Digital compact cameras w. interchangeable lenses;732802;Nikon 1 AW1 Kit silver + 11-27,5 mm;Nikon;VVA202K001;0018208936168;;;;;;591.66;EUR;749.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;732809;Nikon 1 AW1 Kit white + 11-27,5 mm;Nikon;VVA203K001;0018208936458;;;;;;591.66;EUR;749.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;732816;Nikon 1 AW1 Kit black + 11-27,5 mm + 10 mm;Nikon;VVA201K002;0018208936205;;;;;;761.16;EUR;969.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;741741;Panasonic Lumix DMC-GM1 Kit + 1,7/20 + 12-32 + DMW-HGR1GU-S;Panasonic;DMC-GM1WEG-S;5025232767755;;;;;;593.55;EUR;999.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;761362;Panasonic Lumix DMC-GM1 Kit black + 3,5-5,6/12-32;Panasonic;DMC-GM1KEG-K;5025232767274;;;;;;414.30;EUR;699.00;2;;;;85258030000
Digital compact cameras w. interchangeable lenses;761369;Panasonic Lumix DMC-GM1 Kit black/silver + 3,5-5,6/12-32;Panasonic;DMC-GM1KEG-S;5025232763764;;;;;;414.30;EUR;699.00;1;;;;85258030000
Digital compact cameras w. interchangeable lenses;766675;Sony Alpha 5000 Kit black + SEL-P 16-50;Sony;ILCE5000LB.CEC;4905524958263;;;;;;350.68;EUR;499.00;1;;;;85258030000
Digital compact cameras w. interchangeable lenses;766682;Sony Alpha 5000 Kit silver + SEL-P 16-50;Sony;ILC5000LS.CEC;4905524958270;;;;;;350.68;EUR;499.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;766689;Sony Alpha 5000 Kit white + SEL-P 16-50;Sony;ILC5000LW.CEC;4905524958287;;;;;;350.68;EUR;499.00;0;;;;85258030000
Digital compact cameras w. interchangeable lenses;766696;Sony Alpha 5000 Kit black + SEL-P 16-50 + SEL 55-210;Sony;ILCE5000YB.CEC;4905524958102;;;;;;525.61;EUR;749.00;2;;;;85258030000
Digital compact cameras w. interchangeable lenses;776559;Sony Alpha 6000 Body silver;Sony;ILCE6000S.CEC;4905524974294;;;;;;491.46;EUR;649.00;1;;;;85258030000
Digital compact cameras w. interchangeable lenses;776580;Sony Alpha 6000 Kit silver + SEL-P 16-50;Sony;ILCE6000LS.CEC;4905524974409;;;;;;605.57;EUR;799.00;3;;;;85258030000
